frame_id,timestamp,track_id,theta_rad,rho_m,confidence,beam_index,range_index
0,1783479043751,133,0.19931660057775244,2.194617912672124,0.125,178.0,605.0
0,1783479043751,134,-0.029321531433504737,1.3932936090319736,0.125,120.0,383.0
0,1783479043751,135,0.10000736613927509,2.0466255863241685,0.125,153.0,564.0
0,1783479043751,136,0.4050909193878839,1.7217643821457291,0.125,228.0,474.0
0,1783479043751,137,0.3754203221039803,2.27041886031376,0.125,221.0,626.0
0,1783479043751,138,-0.21135937241651329,1.768688778304837,0.125,74.0,487.0
0,1783479043751,139,0.22741640153486112,2.0466255863241685,0.125,185.0,564.0
0,1783479043751,140,0.4092797095926703,1.7650792093695211,0.125,229.0,486.0
0,1783479043751,141,0.033335788713091695,1.7470313646929412,0.125,136.0,481.0
0,1783479043751,142,-0.08429940287132612,1.9636055008119007,0.125,106.0,541.0
0,1783479043751,143,0.13962634015954636,2.2451518777665482,0.125,163.0,619.0
0,1783479043751,144,-0.045029494701453704,1.819222743399261,0.125,116.0,501.0
0,1783479043751,145,0.005759586531581287,1.682059123857253,0.125,129.0,463.0
0,1783479043751,147,-0.17540558982543014,1.3499787818081816,0.125,83.0,371.0
0,1783479043751,148,-0.20734511513692636,1.0431654223063223,0.125,75.0,286.0
0,1783479043751,149,0.0019198621771937625,1.4366084362557656,0.125,128.0,395.0
0,1783479043751,150,-0.07644542123735164,1.5196285217680334,0.125,108.0,418.0
0,1783479043751,152,-0.1514945790731078,1.9094619667821608,0.125,89.0,526.0
0,1783479043751,153,0.1673770752662562,2.1657413611895966,0.125,170.0,597.0
0,1783479043751,155,-0.03717551306747922,2.0105298969710086,0.125,118.0,554.0
0,1783479043751,156,0.26371924997634316,2.25237101563718,0.125,194.0,621.0
0,1783479043751,157,0.25970499269675623,1.848099294881789,0.125,193.0,509.0
0,1783479043751,158,-0.29635690698863715,1.7614696404342052,0.125,53.0,485.0
0,1783479043751,159,0.3087487446777969,2.1729604990602285,0.125,205.0,599.0
0,1783479043751,160,-0.0645771823237902,1.4149510226438697,0.125,111.0,389.0
0,1783479043751,161,0.10803588069844901,2.2379327398959163,0.125,155.0,617.0
0,1783479043751,162,-0.19931660057775244,1.9094619667821608,0.125,77.0,526.0
0,1783479043751,163,0.47001716756207296,1.8228323123345769,0.125,243.0,502.0
0,1783479043751,164,-0.30054569719342356,1.682059123857253,0.125,52.0,463.0
0,1783479043751,165,0.0645771823237902,1.8661471395583689,0.125,144.0,514.0
0,1783479043751,166,0.11972958668681101,1.5990390383449853,0.125,158.0,440.0
0,1783479043751,167,0.07260569688296412,2.0682829999360646,0.125,146.0,570.0
0,1783479043751,168,-0.24748768793279594,1.8553184327524208,0.125,65.0,511.0
0,1783479043751,170,0.14748032179352083,2.0141394659063248,0.125,165.0,555.0
0,1783479043751,171,0.1514945790731078,2.357048514761344,0.125,166.0,650.0
0,1783479043751,172,0.1593485607070823,2.2126657573487045,0.125,168.0,610.0
0,1783479043751,173,-0.048869219055841226,1.783127054046101,0.125,115.0,491.0
0,1783479043751,174,0.32515483964654357,2.364267652631976,0.125,209.0,652.0
0,1783479043751,175,-0.11187560505283653,1.3932936090319736,0.125,99.0,383.0
0,1783479043751,176,-0.1514945790731078,1.4041223158379217,0.125,89.0,386.0
0,1783479043751,177,-0.0804596785169386,1.18032904184833,0.125,107.0,324.0
0,1783479043751,179,-0.34191000046568915,1.194767317589594,0.125,42.0,328.0
0,1783479043751,180,-0.14748032179352083,1.165890766107066,0.125,90.0,320.0
0,1783479043751,181,0.13159782560037245,1.7506409336282571,0.125,161.0,482.0
0,1783479043751,182,-0.2759365547403035,1.292225678843126,0.125,58.0,355.0
0,1783479043751,183,0.18727382873899157,2.1404743786423843,0.125,175.0,590.0
0,1783479043751,184,0.40072759625789806,1.9347289493293727,0.125,227.0,533.0
0,1783479043751,185,0.24347343065320895,2.2307136020252845,0.125,189.0,615.0
0,1783479043751,186,0.052883476335428184,1.9094619667821608,0.125,141.0,526.0
0,1783479043751,187,0.07260569688296412,2.1296456718364363,0.125,146.0,587.0
0,1783479043751,188,0.017627825445142728,1.5882103315390375,0.125,132.0,437.0
0,1783479043751,189,0.1593485607070823,1.5773816247330894,0.125,168.0,434.0
0,1783479043751,190,0.10402162341886204,1.5340667975092974,0.125,154.0,422.0
0,1783479043751,191,-0.13159782560037245,1.797565329787365,0.125,94.0,495.0
0,1783479043751,192,0.36686820876920806,2.1043786892892244,0.125,219.0,580.0
0,1783479043751,193,-0.16336281798666924,1.6279155898275133,0.125,86.0,448.0
0,1783479043751,194,0.3501130479500625,1.5160189528327175,0.125,215.0,417.0
0,1783479043751,195,0.3754203221039803,1.9166811046527927,0.125,221.0,528.0
0,1783479043751,197,-0.32515483964654357,1.775907916175469,0.125,46.0,489.0
0,1783479043751,200,-0.2515019452123829,1.4005127469026057,0.125,64.0,385.0
0,1783479043751,201,-0.31695179216217023,1.3066639545843899,0.125,48.0,359.0
0,1783479043751,203,0.029321531433504737,1.6567921413100413,0.125,135.0,456.0
0,1783479043751,204,0.32515483964654357,1.5448955043152455,0.125,209.0,425.0
0,1783479043751,205,-0.2923426497090502,1.0756515427241662,0.125,54.0,295.0
0,1783479043751,206,0.1832595714594046,1.7325930889516772,0.125,174.0,477.0
0,1783479043751,207,-0.23945917337362202,1.6712304170513053,0.125,67.0,460.0
0,1783479043751,208,-0.38798669271833947,1.7506409336282571,0.125,31.0,482.0
0,1783479043751,209,-0.009773843811168246,1.4799232634795576,0.125,125.0,407.0
0,1783479043751,210,0.26371924997634316,2.0285777416475885,0.125,194.0,559.0
0,1783479043751,211,-0.19931660057775244,1.4185605915791857,0.125,77.0,390.0
0,1783479043751,212,-0.32114058236695664,1.1081376631420101,0.125,47.0,304.0
0,1783479043751,213,-0.1832595714594046,1.23447257587807,0.125,81.0,339.0
0,1783479043751,214,-0.06073745796940267,1.4943615392208216,0.125,112.0,411.0
0,1783479043751,215,-0.045029494701453704,1.205596024395542,0.125,116.0,331.0
0,1783479043751,216,0.1593485607070823,1.4077318847732376,0.125,168.0,387.0
0,1783479043751,217,0.41364303272265607,1.891414122105581,0.125,230.0,521.0
0,1783479043751,218,-0.13159782560037245,1.4257797294498176,0.125,94.0,392.0
0,1783479043751,219,-0.2234021442552742,1.6026486072803012,0.125,71.0,441.0
0,1783479043751,221,0.3127630019573839,2.1007691203539083,0.125,206.0,579.0
0,1783479043751,223,-0.1593485607070823,1.1045280942066942,0.125,87.0,303.0
0,1783479043751,225,0.3921754829231258,2.1440839475777005,0.125,225.0,591.0
0,1783479043751,226,-0.21135937241651329,2.317343256472868,0.125,74.0,639.0
0,1783479043751,228,0.443837228782158,1.6784495549219371,0.125,237.0,462.0
0,1783479043751,229,-0.16336281798666924,1.194767317589594,0.125,86.0,328.0
0,1783479043751,230,-0.31695179216217023,1.155062059301118,0.125,48.0,317.0
0,1783479043751,236,0.20734511513692636,1.3932936090319736,0.125,180.0,383.0
0,1783479043751,237,0.1434660645139339,2.331781532214132,0.125,164.0,643.0
0,1783479043751,238,-0.3087487446777969,1.819222743399261,0.125,50.0,501.0
0,1783479043751,239,-0.2923426497090502,1.4799232634795576,0.125,54.0,407.0
0,1783479043751,242,0.32114058236695664,2.1332552407717524,0.125,208.0,588.0
0,1783479043751,246,0.3754203221039803,1.6279155898275133,0.125,221.0,448.0
0,1783479043751,248,-0.08831366015091306,1.4293892983851335,0.125,105.0,393.0
0,1783479043751,250,-0.2841396022246769,1.8841949842349488,0.125,56.0,519.0
0,1783479043751,256,-0.4965461721923867,1.227253438007438,0.125,6.0,337.0
1,1783479043818,0,-0.019010480093567886,1.885957469066646,0.25,122.63990783691406,519.48828125
1,1783479043818,1,-0.2040182357136554,1.3291999668848868,0.25,75.82876586914062,365.243408203125
1,1783479043818,2,0.17315216405854286,1.8688516725326083,0.25,171.4386444091797,514.749267578125
1,1783479043818,3,0.008285770594153391,2.0376430823794234,0.25,129.62930297851562,561.511474609375
1,1783479043818,4,0.1970936786579909,1.9417227094521514,0.25,177.4462432861328,534.9375610351562
1,1783479043818,5,-0.24726714756818483,1.3639689457809867,0.25,65.05493927001953,374.8758544921875
1,1783479043818,6,-0.3431010899421633,1.225709501294871,0.25,41.703285217285156,336.572265625
1,1783479043818,7,0.21641131177272202,1.9710345946881087,0.25,182.2584991455078,543.0581665039062
1,1783479043818,8,-0.08808460566029698,1.8795411430368523,0.25,105.05706024169922,517.710693359375
1,1783479043818,10,0.09988444527600139,1.8475184459744427,0.25,152.96798706054688,508.8390808105469
1,1783479043818,11,-0.26498439397324913,1.7916568196997038,0.25,60.684837341308594,493.36309814453125
1,1783479043818,12,-0.1804392519070776,1.866827899324612,0.25,81.70257568359375,514.1885986328125
1,1783479043818,13,0.13654165393212936,1.6755965326006272,0.25,162.2315673828125,461.2095947265625
1,1783479043818,14,-0.3829375310391477,1.200326304904069,0.25,32.20539855957031,329.5400695800781
1,1783479043818,15,0.31327637419439625,2.0731267488747767,0.25,206.12255859375,571.3419189453125
1,1783479043818,16,-0.3354650121433207,1.7510208592647898,0.25,43.53862762451172,482.1052551269531
1,1783479043818,17,0.16918543887809162,1.9265391229376836,0.25,170.4504852294922,530.7310791015625
1,1783479043818,18,0.02744227181029032,2.1125061677799923,0.25,134.5105743408203,582.2516479492188
1,1783479043818,19,-0.27504990652121264,1.3286085430685504,0.25,58.22087478637695,365.0795593261719
1,1783479043818,20,0.2718076323968221,1.9806824366568194,0.25,195.97262573242188,545.7310180664062
1,1783479043818,21,0.023839744561551794,1.8612143851356562,0.25,133.5909423828125,512.6334228515625
1,1783479043818,22,-0.2243159733622407,1.8210242232078595,0.25,70.77235412597656,501.49908447265625
1,1783479043818,23,0.20205808789865198,2.032231372703697,0.25,178.6829376220703,560.01220703125
1,1783479043818,24,-0.018614092533759403,2.0406824874716856,0.25,122.7431411743164,562.353515625
1,1783479043818,25,-0.22589378179218578,1.786889188074661,0.25,70.37930297851562,492.0422668457031
1,1783479043818,26,0.15403429998350077,2.1178746965773425,0.25,166.63267517089844,583.7389526367188
1,1783479043818,28,0.1459300770808581,2.1499483955445693,0.25,164.6138153076172,592.6246948242188
1,1783479043818,30,0.18920524903531627,1.8936115000694995,0.25,175.48114013671875,521.6087646484375
1,1783479043818,31,-0.391000765229453,1.7187526260342645,0.25,30.28044319152832,473.1656188964844
1,1783479043818,32,0.3554385818345383,1.8680814666611567,0.25,216.27137756347656,514.535888671875
1,1783479043818,33,0.20879815180664013,2.1019085667976007,0.25,180.36196899414062,579.315673828125
1,1783479043818,34,0.16454211631741705,1.9741189431435788,0.25,169.2937774658203,543.9126586914062
1,1783479043818,35,-0.1250850331966506,1.8928822719703846,0.25,95.6658935546875,521.40673828125
1,1783479043818,36,-0.16901815774054046,1.8386185585061834,0.25,84.5911865234375,506.3734436035156
1,1783479043818,37,0.3347681054966244,1.7951947876887322,0.25,211.2949981689453,494.34326171875
1,1783479043818,38,0.4166603729324272,1.8311423181607276,0.25,230.7203369140625,504.3022155761719
1,1783479043818,39,-0.011087157734291014,1.95133706420906,0.25,124.65796661376953,537.6011352539062
1,1783479043818,40,0.11536847930685212,1.8124770530165437,0.25,156.8701171875,499.13116455078125
1,1783479043818,41,0.04705968098996509,1.8179772173997608,0.25,139.5287322998047,500.6549377441406
1,1783479043818,42,0.1734172657660937,1.8414279593279088,0.25,171.5046844482422,507.1517639160156
1,1783479043818,44,-0.06209468475573975,1.9435499656014137,0.25,111.64653015136719,535.4437866210938
1,1783479043818,45,-0.10735717009990067,1.1390656368133318,0.25,100.16907501220703,312.5683288574219
1,1783479043818,46,0.37621690554395604,2.3076196276563943,0.25,221.19017028808594,636.30615234375
1,1783479043818,47,0.24667486453649284,2.17530262109095,0.25,189.79751586914062,599.6488647460938
1,1783479043818,48,0.11727691119664728,2.1893672500478942,0.25,157.36123657226562,603.5453491210938
1,1783479043818,49,0.2965724312893351,2.0022693508754474,0.25,202.05145263671875,551.7114868164062
1,1783479043818,50,-0.05470760319775578,1.9826727226530136,0.25,113.52493286132812,546.2824096679688
1,1783479043818,51,0.0038805026769988186,2.005003846091826,0.25,128.5106201171875,552.4690551757812
1,1783479043818,52,-0.0037221351396161664,1.9073527130598271,0.25,126.53062438964844,525.4156494140625
1,1783479043818,53,0.13889663668402574,1.8416801048141436,0.25,162.81822204589844,507.22161865234375
1,1783479043818,54,-0.21235007366834496,1.2927980457922195,0.25,73.75320434570312,355.1585693359375
1,1783479043818,55,0.12542529197332458,2.0748722697899686,0.25,159.4188690185547,571.8255004882812
1,1783479043818,56,0.33522273905263406,1.8281243933523519,0.25,211.40353393554688,503.46612548828125
1,1783479043818,57,-0.07060325407510863,1.8310140973892215,0.25,109.49883270263672,504.2666931152344
1,1783479043818,58,0.3963945293010566,2.333575521462196,0.25,225.96693420410156,643.4970092773438
1,1783479043818,59,-0.17416019982590983,1.3820137061091111,0.25,83.31024169921875,379.875
1,1783479043818,60,0.06692101708336348,1.597003478519677,0.25,144.58387756347656,439.4360656738281
1,1783479043818,61,0.24066989434207164,2.013404069110299,0.25,188.30160522460938,554.7962646484375
1,1783479043818,62,-0.08822619128807051,1.8501562248356815,0.25,105.02178955078125,509.5698547363281
1,1783479043818,63,0.10585657070469862,2.0154575842498303,0.25,154.4571075439453,555.3651733398438
1,1783479043818,65,-0.04232638220028164,1.7553291432805718,0.25,116.67337799072266,483.298828125
1,1783479043818,66,0.06257289261371873,2.0986404792984263,0.25,143.47801208496094,578.4102783203125
1,1783479043818,67,-0.3486903127272316,1.7117622807258472,0.25,40.33965301513672,471.22900390625
1,1783479043818,68,-0.3166140607253708,1.6971643899520126,0.25,48.08062744140625,467.1847839355469
1,1783479043818,69,-0.04631641403501269,1.9224171115375515,0.25,115.66484069824219,529.589111328125
1,1783479043818,70,0.1088234413486516,1.8753519369025118,0.25,155.20510864257812,516.5501098632812
1,1783479043818,71,-0.14124763002060917,1.3623526370350183,0.25,91.5777587890625,374.4280700683594
1,1783479043818,73,0.23660363351587874,2.1371078123032388,0.25,187.2886505126953,589.0673217773438
1,1783479043818,74,0.3015593682096571,2.0315739658614738,0.25,203.2525177001953,559.830078125
1,1783479043818,75,0.4089520129468582,2.250159537794608,0.25,228.92176818847656,620.3873291015625
1,1783479043818,76,0.016218461954145166,2.0626234408308806,0.25,131.64891052246094,568.4320678710938
1,1783479043818,77,-0.12977850308065136,1.84041937738297,0.25,94.47381591796875,506.8723449707031
1,1783479043818,78,0.0658638566465289,2.168910529227592,0.25,144.32052612304688,597.8779907226562
1,1783479043818,79,0.07903267424688035,1.796005861177219,0.25,147.64451599121094,494.5679626464844
1,1783479043818,81,-0.2034266264617192,1.377695177650245,0.25,75.97614288330078,378.6785888671875
1,1783479043818,82,-0.09616261906307166,1.9336926082483348,0.25,103.00125122070312,532.712890625
1,1783479043818,83,0.0421646444325395,1.9744220905346308,0.25,138.2863311767578,543.9966430664062
1,1783479043818,84,-0.31055364751179576,1.7328640709945506,0.25,49.550376892089844,477.0750732421875
1,1783479043818,85,-0.15619407036433325,1.7997397954484715,0.25,87.82154083251953,495.6024169921875
1,1783479043818,87,0.15255896732914084,1.9482888466926396,0.25,166.26515197753906,536.7566528320312
1,1783479043818,88,0.41741317400408207,2.292892965334544,0.25,230.90005493164062,632.2262573242188
1,1783479043818,90,0.32971459753853366,2.293614262251916,0.25,210.08856201171875,632.4260864257812
1,1783479043818,91,0.008301818802882208,1.5431084548512064,0.25,129.63330078125,424.5049133300781
1,1783479043818,92,-0.30386409311704204,1.2151018761799992,0.25,51.17334747314453,333.6335144042969
1,1783479043818,93,-0.011548755456551176,1.853437641126396,0.25,124.53775024414062,510.47894287109375
1,1783479043818,94,0.35972030570872415,2.246538512707886,0.25,217.29356384277344,619.3841552734375
1,1783479043818,95,0.02501689904762208,1.7776875852342753,0.25,133.88418579101562,489.4930419921875
1,1783479043818,96,-0.4798403331166295,1.5988168551008894,0.25,9.75836181640625,439.9384460449219
1,1783479043818,97,0.2790224047691168,2.221102551927435,0.25,197.7687225341797,612.3373413085938
1,1783479043818,99,0.4428397417958688,1.9142609926682685,0.25,236.77139282226562,527.3295288085938
1,1783479043818,100,-0.19606251999445934,1.8145836630116299,0.25,77.81063079833984,499.71478271484375
1,1783479043818,101,0.13856685211991904,1.8939600314449676,0.25,162.73606872558594,521.705322265625
1,1783479043818,102,0.31358374559476887,1.7299070620681705,0.25,206.19593811035156,476.255859375
1,1783479043818,103,-0.006779872839962635,1.7516906035008348,0.25,125.74583435058594,482.2908020019531
1,1783479043818,104,0.3762688691431457,1.83565747383363,0.25,221.20257568359375,505.5531005859375
1,1783479043818,105,0.10139192228471856,2.1644428504898436,0.25,153.34490966796875,596.6402587890625
1,1783479043818,106,0.3463550506832074,2.2716913743622458,0.25,214.10284423828125,626.3525390625
1,1783479043818,107,-0.19075999582180184,1.254231793326228,0.25,79.13155364990234,344.47412109375
1,1783479043818,108,0.3484599279876511,1.6043029196054532,0.25,214.6053466796875,441.45831298828125
1,1783479043818,109,0.013911501323025115,1.502410807447183,0.25,131.07421875,413.22998046875
1,1783479043818,110,0.11785495563757116,1.5683333580730616,0.25,157.51177978515625,431.4932556152344
1,1783479043818,111,-0.2510823335562884,1.7694306742636796,0.25,64.10453033447266,487.2055358886719
1,1783479043818,112,0.4653284753890678,1.9329788018914973,0.25,241.9282989501953,532.51513671875
1,1783479043818,113,0.30466337034446045,2.3157391749654197,0.25,204.02468872070312,638.5556030273438
1,1783479043818,114,0.12872904716885036,2.214960732910178,0.25,160.25286865234375,610.6358032226562
1,1783479043818,115,0.4523074499134103,1.9691419062894697,0.25,238.98123168945312,542.5338134765625
1,1783479043818,116,-0.281419630582224,1.7341473802626302,0.25,56.64934539794922,477.43060302734375
1,1783479043818,117,-0.2074467946273456,1.8424327959925801,0.25,74.97467041015625,507.4301452636719
1,1783479043818,119,0.08131801533627113,2.214212337788519,0.25,148.22354125976562,610.428466796875
1,1783479043818,120,0.2688756198683772,2.3233910028622335,0.25,195.2726593017578,640.6754760742188
